"Date","Dialog_Turn","Discussion_Id","Post_Counter","Quote_Author","Quote_Id","Quote_Text","Response_Author","Response_Id","Response_Text","Subtopic","Time","Topic","Word_Count"
"06-30-2013",5,"17119","231","Easyrider","474970","Hey - I'm not the one coddling up to gay marriage. You should be ashamed backing that abomination when you know it's immoral. He told the adulteress to go and sin no more. He told another sinner that was healed to stop sinning or something worse would happen to him. He told the followers of Jezebel in Revelation chapter two that he would make those who commit adultery with her suffer intensely, unless they repent. And he cast Jezebel on a bed of suffering. And you're going to tell me there won't be any temporal consequences for gay sex sinners or those who support them? Get real. That's perfect. So let's legalize pedophilia, wife beating, support adultery, and all that other rot while we're at it, then. After all, God won't care or do anything, right? Very sad.","ANorveyanFellow","474972","I am promoting equal treatment of a race that are all equal in the eyes of God. That isn't ordering someone how to live, that's giving good advice. Considering that the woman almost got stoned to death for adultery, telling her not to commit adultery again is common advice and not just moral advice. Telling someone to stop sinning, there will be consequences, is truthful talk. He is telling them that their actions will have consequences and they should stop. He isn't threatening them, he isn't ordering them. Jesus supped with tax collectors and with prostitutes, immoral people. He socialized and interacted with them, and he gave them a choice to follow him. Nowhere, nowhere does he hint at forcing people to follow his laws. There is a difference between something happening out of mutual consent, and something happening because someone was forced to do it. Jesus and God have always been about choice. It ones choice to follow God, it is ones choice to obey his laws. And that is why I believe gay marriage should be legal. I do not believe it is moral, I do not believe the church should be involved in it. But I do believe that we all should have the choice to follow Gods laws. Telling gay people they cannot get married will not solve anything. Like any other sin, it is matter of the soul/heart, and only the power and grace of God can heal someone of sinful tendencies.","obama-supports-gay-marriage","12:45 AM","gay-rights-debates","279"
"06-30-2013",5,"17119","234","ANorveyanFellow","474972","I am promoting equal treatment of a race that are all equal in the eyes of God. Nowhere, nowhere does he hint at forcing people to follow his laws. There is a difference between something happening out of mutual consent, and something happening because someone was forced to do it. Jesus and God have always been about choice. It ones choice to follow God, it is ones choice to obey his laws. And that is why I believe gay marriage should be legal. I do not believe it is moral, I do not believe the church should be involved in it. But I do believe that we all should have the choice to follow Gods laws. Telling gay people they cannot get married will not solve anything. Like any other sin, it is matter of the soul/heart, and only the power and grace of God can heal someone of sinful tendencies.","Easyrider","474989","If God wanted gay sex and gay marriage defended he wouldn't have condemned the sin. Maybe not overtly, but he sure spelled out dire consequences for them if they didn't follow his laws. If you think otherwise just read Deuteronomy chapter 28. Did you miss what happened to Sodom and Gomorrah because they exercised their free will choices?","obama-supports-gay-marriage","10:10 AM","gay-rights-debates","63"
"05-10-2012",6,"17119","4","daewoo","454798","Easy, the MAJORITY of americans support gay marriage. If you extend it to gay marriage and civil unions, the VAST majority of americans (73%) approve. Welcome to the 21st century.","Easyrider","454800","Nice try. 32 states have had ballot initiatives on gay marriage and the pro gay marriage side has lost every time. The Washington Post reports that Thirty-eight states prohibit gay marriage in some fashion. Even in blue states like California, Oregon and Delaware, gay marriage bans stand. How do you like them apples? I'm quite sure the majority of the neanderthals in Sodom and Gomorrah supported gay unions also. Here's another one for you: House Minority Leader Nancy Pelosi (D-Calif.) said Thursday she supports same-sex marriage because her Catholic faith compels her to be against discrimination of any kind. Too bad for Pelosi that the Catholic Catechism says homosexuality should not be approved. The Catholic Church thus teaches: ""Basing itself on sacred Scripture, which presents homosexual acts as acts of grave depravity, tradition has always declared that homosexual acts are intrinsically disordered. They are contrary to the natural law. They close the sexual act to the gift of life. They do not proceed from a genuine affective and sexual complementarity. Under no circumstances can they be approved"" (Catechism of the Catholic Church 2357). Not only that, but if that ding bat Pelosi is against discrimination of any kind, then she has to embrace pedophiles, adulterers, people who practice incest, etc., etc. And that's the top of the party liberal mentality. Imbeciles.","obama-supports-gay-marriage","10:30 PM","gay-rights-debates","255"
"05-10-2012",6,"17119","5","Easyrider","454800","Nice try. 32 states have had ballot initiatives on gay marriage and the pro gay marriage side has lost every time. The Washington Post reports that Thirty-eight states prohibit gay marriage in some fashion. Even in blue states like California, Oregon and Delaware, gay marriage bans stand. How do you like them apples? I'm quite sure the majority of the neanderthals in Sodom and Gomorrah supported gay unions also. Here's another one for you: House Minority Leader Nancy Pelosi (D-Calif.) said Thursday she supports same-sex marriage because her Catholic faith compels her to be against discrimination of any kind. Too bad for Pelosi that the Catholic Catechism says homosexuality should not be approved. The Catholic Church thus teaches: ""Basing itself on sacred Scripture, which presents homosexual acts as acts of grave depravity, tradition has always declared that homosexual acts are intrinsically disordered. They are contrary to the natural law. They close the sexual act to the gift of life. They do not proceed from a genuine affective and sexual complementarity. Under no circumstances can they be approved"" (Catechism of the Catholic Church 2357). Not only that, but if that ding bat Pelosi is against discrimination of any kind, then she has to embrace pedophiles, adulterers, people who practice incest, etc., etc. And that's the top of the party liberal mentality. Imbeciles. PRINCETON, NJ -- For the first time in Gallup's tracking of the issue, a majority of Americans (53%) believe same-sex marriage should be recognized by the law as valid, with the same rights as traditional marriages. Support for legal gay marriage decreases markedly with age, ranging from 70% support among those aged 18 to 34 Republicans in particular seem fixed in their opinions; there was no change at all in their support level this year, while independents' and Democrats' support jumped by double-digit margins.","daewoo","454801","For First Time, Majority of Americans Favor Legal Gay Marriage Retard. Get used to the idea of gay marriage, Easy. It is coming whether you like it or not. Gee. Imagine that....republicans screaming ""STOP"" at history. 30 seconds to do a google search is all it would have taken to keep from showing us all that, yet again, you are absolutely clueless about what is going on in the world. Good work.","obama-supports-gay-marriage","10:43 PM","gay-rights-debates","87"
"05-11-2012",6,"17119","6","daewoo","454801","For First Time, Majority of Americans Favor Legal Gay Marriage Retard. Get used to the idea of gay marriage, Easy. It is coming whether you like it or not. Gee. Imagine that....republicans screaming ""STOP"" at history. 30 seconds to do a google search is all it would have taken to keep from showing us all that, yet again, you are absolutely clueless about what is going on in the world. Good work.","Easyrider","454813","Liberal psycho. You left wing radicals always were fond of people taking it in the shorts, which is why you support big government, which does it 300 million people at a time. The fact is gay sex is an abomination according to the Word of God, and gay marriage is simply institutionalized sin. So go back to your bath house and ponder that for a while. In the mean time, it's still 32-0 against gay marriage when the people vote. And you don't have to like it.","obama-supports-gay-marriage","05:01 AM","gay-rights-debates","99"
"05-11-2012",6,"17119","7","Easyrider","454813","Liberal psycho. You left wing radicals always were fond of people taking it in the shorts, which is why you support big government, which does it 300 million people at a time. The fact is gay sex is an abomination according to the Word of God, and gay marriage is simply institutionalized sin. So go back to your bath house and ponder that for a while. In the mean time, it's still 32-0 against gay marriage when the people vote. And you don't have to like it. Its a generational issue. I think it will be repealed within 20 years.","daewoo","454819","It is not exactly 32-0. It is 32-5....in 5 states gay marriage is legal. At one time, interracial marriage was 50-0.....illegal in all 50 states. In 38 states it was specifically outlawed in their constitution. Oral arguments lasted less than 90 minutes, and the supreme court made the unusual choice of issuing a ruling the same day as the oral arguments which repealed ALL of those laws and provisions in state constitutions. Even Thom Tillis, who spearheaded the effort to amend the North Carolina constitution to ban gay marriage said: The fact is that the ignorant religious fanatics have lost this one. You guys did a great job of getting in there and getting laws against it passed before the public really had time to solidify their opinion enough to bother to go to the polls, but you have lost the PR war. Small minded bigotry ALWAYS ends up in the minority, Easyrider.","obama-supports-gay-marriage","09:02 AM","gay-rights-debates","176"
"05-11-2012",6,"17119","8","daewoo","454819","It is not exactly 32-0. It is 32-5....in 5 states gay marriage is legal. At one time, interracial marriage was 50-0.....illegal in all 50 states. In 38 states it was specifically outlawed in their constitution. Oral arguments lasted less than 90 minutes, and the supreme court made the unusual choice of issuing a ruling the same day as the oral arguments which repealed ALL of those laws and provisions in state constitutions. Even Thom Tillis, who spearheaded the effort to amend the North Carolina constitution to ban gay marriage said: The fact is that the ignorant religious fanatics have lost this one. You guys did a great job of getting in there and getting laws against it passed before the public really had time to solidify their opinion enough to bother to go to the polls, but you have lost the PR war. Small minded bigotry ALWAYS ends up in the minority, Easyrider.","Easyrider","454863","<Flush> Like I said, you left wing radicals always were fond of people taking it in the shorts, which is why you support big government, which does it 300 million people at a time. And thus sayeth the Word of God: Even their women exchanged natural sexual relations for unnatural ones. In the same way the men also abandoned natural relations with women and were inflamed with lust for one another. Men committed shameful acts with other men, and received in themselves the due penalty for their error. Furthermore, just as they did not think it worthwhile to retain the knowledge of God, so God gave them over to a depraved mind, so that they do what ought not to be done. Although they know Gods righteous decree that those who do such things deserve death, they not only continue to do these very things but also approve of those who practice them. - Romans chapter 1","obama-supports-gay-marriage","10:01 PM","gay-rights-debates","174"
"08-24-2013",7,"17119","495","Easyrider","475711","The Islamic faith does not believe that Jesus is divine. And if they thought he was a prophet why didnt they believe him when he said no one comes to the Father except through him? So please update your theology.","daewoo","476949","They did believe him. Thar is why he is the second most quoted prophet in the Qur'an (the first being Moses). They also believed him when he repeatedly said he was NOT divine....and when he said that the old laws (laws from the old testament such as dietary laws) STILL APPLY. You are the one who apparently did not believe Jesus.","obama-supports-gay-marriage","10:35 PM","gay-rights-debates","71"
"08-25-2013",7,"17119","496","daewoo","476949","Originally Posted by Easyrider The Islamic faith does not believe that Jesus is divine. And if they thought he was a prophet why didnt they believe him when he said no one comes to the Father except through him? They did believe him. Thar is why he is the second most quoted prophet in the Qur'an (the first being Moses). They also believed him when he repeatedly said he was NOT divine....and when he said that the old laws (laws from the old testament such as dietary laws) STILL APPLY. You are the one who apparently did not believe Jesus.","Easyrider","476952","LOL! What a screwball set of statements. Islamists don't believe Jesus is divine and the only way to the Father. Here's what they (and you) have ignored regarding the deity of Jesus: The Deity of Jesus Christ in Scripture The Righter Report He (Jesus) existed in the form of God before His incarnation and was equal with God the Father (Philippians 2:5-7) Do they believe Jesus is their Lord and Savior for the remission of their sins? Heck no. Instead they're burning churches in Egypt and elsewhere. So save your screwball theology for somebody who believes your swill.","obama-supports-gay-marriage","11:18 AM","gay-rights-debates","116"
"08-25-2013",7,"17119","498","Easyrider","476952","LOL! What a screwball set of statements. Islamists don't believe Jesus is divine and the only way to the Father. Here's what they (and you) have ignored regarding the deity of Jesus: The Deity of Jesus Christ in Scripture The Righter Report He (Jesus) existed in the form of God before His incarnation and was equal with God the Father (Philippians 2:5-7) Have this attitude in yourselves which was also in Christ Jesus, who, although He existed in the form of God, did not regard equality with God a thing to be grasped , but emptied Himself, taking the form of a bond-servant, and being made in the likeness of men. Do they believe Jesus is their Lord and Savior for the remission of their sins? Heck no. Instead they're burning churches in Egypt and elsewhere.","daewoo","476967","Not according to Jesus. We have been over this, sleazy. I have provided multiple quotes from the bible from Jesus and God, every single one of them stating unequivocally that Jesus is not god. In every single one of the gospels Jesus states without reservation that he is not god. Can you explain why Paul is likely to be a more accurate source than Jesus or God himself? Was Jesus a liar, easy? That is what you are saying here...that Jesus just flat out LIED and Paul, who never even met Jesus, knew the REAL truth. Also, are you aware that Philippians 2:5-7 properly reads: The passage was used heavily by the Cathars who believed that Jesus was not divine, but was the human form of an angel. They came to that conclusion because...welll....that is what the bible says in this instance. In the 1600s the church put the matter to rest....by changing the bible. When the king james translation was done, they changed the passage, despite the fact they knew it was wrong, to reflect official church dogma, even though it was in direct opposition to what the passage actually said. So much for ""infallible bible"". Oh, and so much for your silly argument. No. They sure dont. They believe that Jesus was the Christ. They believe that because that is what he claimed to be.","obama-supports-gay-marriage","06:06 PM","gay-rights-debates","272"
"08-26-2013",7,"17119","499","daewoo","476967","Not according to Jesus. We have been over this, sleazy. I have provided multiple quotes from the bible from Jesus and God, every single one of them stating unequivocally that Jesus is not god. In every single one of the gospels Jesus states without reservation that he is not god.","Easyrider","476987","Way to sweep all the evidences I provided under the rug, you spiritual slug. You're full of cr*p. Jesus even calls himself Lord of the Sabbath and ""I AM."" Virtually every Christian denomination in America recognizes Jesus as God. Here's some more evidences you can try to ignore. Is Jesus God? What do the Scriptures say? John 1:23 quotes Isaiah 40:3 as saying John the Baptist was to prepare the way for the LORD (Jehovah). John prepared the way before Jesus so Jesus must be LORD (Jehovah). In Isaiah 44:8 God is the only Rock. Psalm 18:31 says, Who is the Rock except our God? I Corinthians 10:4, identifies Jesus as the Rock. Jesus must also then be God the Rock. Isaiah 44:24 says that God (Jehovah) is the one who has made all things. Colossians 1:16, speaking of Christ, says that all things were created by Him and for him. Jesus must therefore be Jehovah God. In Jeremiah 10:10 it says the LORD (Jehovah) is the true God. I John 5:20 states that Jesus is the true God. Jesus must be the true God. Isaiah 43:10,11 says that I, even I, am the LORD; and there is no savior besides Me. Jesus is the Savior (Matthew 1:21, Titus 2:13; 2 Peter 1:1, etc., etc.). Jesus must be God the Savior. Jehovah knows all things (Psalm 147:5). Jesus knows all things. (John 16:30). Jesus must be Jehovah. Jehovah alone is the only one who knows the hearts of all men. (1 Kings 8:39; Jeremiah 17:9-10). Jesus knows the hearts of all men. (John 2:24-25; Rev. 2:18, 23). Jesus must be God. Jehovah is our sanctifier. (Exodus 31:13). Jesus sanctifies us (Hebrews 10:10). Only God is the sanctifier of men. Jesus must be God. Jehovah is our peace (Judges 6:23). Jesus is our peace (Ephesians 2:14). Jesus must be Jehovah. Jehovah is our righteousness (Jeremiah 23:6). Jesus is our righteousness. (Romans 3:21-22; 1 Corinthians 1:30). Jesus must be Jehovah. Jehovah is the giver of life who will not allow His people to be delivered / snatched out of His hand (Deuteronomy 32:39). Jesus is the giver of life who will not allow His people to be snatched out of His hand. (John 10:28). Jesus must be Jehovah. Jehovahs voice is like the roar of rushing waters (Ezekiel 43:2). Jesus voice was like the sound of rushing waters (Revelation 1:15). Jesus must be Jehovah. Jehovah is present everywhere.(Proverbs 15:3; Jeremiah 23:24; I Kings 8:27); Jesus is omnipresent (John 1:48; Matthew 18:20; 28:20). Jesus must be Jehovah. Jehovahs nature does not change (Malachi 3:6). Jesus nature does not change. (Hebrews 13:8). Jehovah is the only God we are to serve(2 Kings 17:35); Jesus (identified as the Creator in Colossians 1:16-17) is to be served (Colossians 3:24). Jesus must be Jehovah. Jehovah the Lord is to be set apart as holy (Isaiah 8:12b-13). Jesus, as Lord, is to be set apart as holy (1 Peter 3:14b-15a). Jehovahs glory is not to be given to another (Isaiah 42:8). Jesus shares Jehovahs glory (John 17:5). Jesus must be Jehovah. Gods name is Jehovah (or YahwehYHWH Isaiah 42:8). Jesus has Jehovahs name (John 17:11; John 16:14-15). Jesus must be Jehovah. Jehovah is the mighty God (Jeremiah 32:17-18; Isaiah 10:20-21). Jesus is the mighty God (Isaiah 9:6) who is Almighty (Revelation 1:7-8). Jehovah is the first and the last (Isaiah 44:6; 48:12). Jesus is the first and the last (Revelation 1:17-18; 22:12-13, 20). Jesus must be Jehovah. Jehovah is the Alpha and the Omega (Revelation 1:8; Revelation 21:6-7). Jesus is the Alpha and the Omega (Revelation 22:12-13, 20). Jesus must be Jehovah. Jehovahs title is the Holy One (Isaiah 47:4). Jesus is the Holy One (Acts 3:14; John 6:69). Jesus must be Jehovah, the Holy One. Jehovah is the stumbling stone of Israel (Isaiah 8:13-15). Jesus is the stumbling stone of Israel (1 Peter 2:6-8). Jesus must be Jehovah. Jehovah is the great Judge who gives life to whom he wishes and who renders to each man according to his deeds (Psalm 98:9; Deuteronomy 32:39; Jeremiah 17:9-10). Jesus is the only judge who gives life to whom he wishes and renders to each man according to his deeds (John 5:21-22; Revelation 2:18, 23). Jesus must be Jehovah. Jehovah is the great shepherd who leads his people to the spring of the water of life (Psalm 23:1-2; Revelation 21:6-7). Jesus as the shepherd of His people, leads them to springs of the water of life (John 10:11-18; Revelation 7:17). THERE IS ONLY ONE SHEPHERD John 10:16. Jehovah is Lord of Lords (Deuteronomy 10:17). Jesus is Lord of Lords. (Revelation 17:14; 19:16). The Father is Lord of all (Matthew 11:25; Acts 17:24). Jesus is Lord of all. (Acts 10:36). THERE IS ONLY ONE LORD (Jude 4) . Jehovah created the universe (Psalm 102:25-27). Jesus created the universe (John 1:3; Colossians 1:15-19; Hebrews 1:10-12). THERE IS ONLY ONE CREATOR. (Isaiah 44:24). Jesus must be Jehovah. ( righterreport.com ) So make sure you sweep this under the rug too, you imbecile.","obama-supports-gay-marriage","04:54 PM","gay-rights-debates","1191"
"08-27-2013",8,"17119","505","Easyrider","476992","Jesus didn't formerly exist in the form of an angel, but in the form of God. He was equal with God. John chapter 1 confirms he was God who became flesh. So quit your antichrist crusade to rewrite the Bible.","daewoo","476998","Me rewrite the bible? Fraid not, dipschit. That was the church, not me. That is a historical fact, there is no wriggling around it. As Philippians 2:5-7 CLEARLY states Jesus was not equal to god, nor did he try to be. It is right there in black and white. Do you suddenly not believe the bible? Have you actually read the bible, Easy, or have you just memorized selective verses that reinforce your hate and ignorance?","obama-supports-gay-marriage","09:56 AM","gay-rights-debates","94"
"08-29-2013",8,"17119","506","daewoo","476998","Me rewrite the bible? Fraid not, dipschit. That was the church, not me. That is a historical fact, there is no wriggling around it. As Philippians 2:5-7 CLEARLY states Jesus was not equal to god, nor did he try to be. It is right there in black and white. Do you suddenly not believe the bible? Have you actually read the bible, Easy, or have you just memorized selective verses that reinforce your hate and ignorance?","Easyrider","477044","Tell it to that screwball who raised you, because I've already busted you in my prior posts on this.","obama-supports-gay-marriage","01:35 PM","gay-rights-debates","21"
